Número;Modelo;Série;CFOP;Emissão;Cliente;Valor;Status;Mensagem retorno;Chave NF-e;Impresso;Carta correção;
100111;99;RP1;5933;02/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100110;99;RP1;5933;02/12/2025;consumidor final;330,00;Normal;;;Não;Não;
100109;99;RP1;5933;02/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100108;99;RP1;5933;02/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099172;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099171;99;RP1;5933;02/12/2025;consumidor final;470,00;Normal;;;Não;Não;
099170;99;RP1;5933;02/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099169;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099168;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099167;99;RP1;5933;02/12/2025;consumidor final;280,00;Normal;;;Não;Não;
099166;99;RP1;5933;02/12/2025;consumidor final;330,00;Normal;;;Não;Não;
099165;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099164;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099163;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099162;99;RP1;5933;02/12/2025;consumidor final;545,00;Normal;;;Não;Não;
099161;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099160;99;RP1;5933;02/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099159;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099158;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099157;99;RP1;5933;02/12/2025;consumidor final;118,00;Normal;;;Não;Não;
099156;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099155;99;RP1;5933;02/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099154;99;RP1;5933;02/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099153;99;RP1;5933;02/12/2025;consumidor final;330,00;Normal;;;Não;Não;
099152;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099151;99;RP1;5933;02/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099150;99;RP1;5933;02/12/2025;consumidor final;340,00;Normal;Série do RPS inválida.;;Não;Não;
099149;99;RP1;5933;02/12/2025;consumidor final;395,00;Normal;;;Não;Não;
099148;99;RP1;5933;02/12/2025;consumidor final;280,00;Normal;;;Não;Não;
099147;99;RP1;5933;02/12/2025;consumidor final;1.105,00;Normal;;;Não;Não;
099146;99;RP1;5933;02/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099145;99;RP1;5933;02/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099144;99;RP1;5933;02/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099143;99;RP1;5933;02/12/2025;consumidor final;330,00;Normal;;;Não;Não;
099142;99;RP1;5933;02/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099141;99;RP1;5933;02/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100107;99;RP1;5933;01/12/2025;consumidor final;385,00;Normal;;;Não;Não;
100106;99;RP1;5933;01/12/2025;consumidor final;280,00;Normal;;;Não;Não;
100105;99;RP1;5933;01/12/2025;consumidor final;400,00;Normal;;;Não;Não;
100104;99;RP1;5933;01/12/2025;consumidor final;230,00;Normal;;;Não;Não;
100103;99;RP1;5933;01/12/2025;consumidor final;310,00;Normal;;;Não;Não;
100102;99;RP1;5933;01/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100101;99;RP1;5933;01/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100100;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100099;99;RP1;5933;01/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100098;99;RP1;5933;01/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100097;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100096;99;RP1;5933;01/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100095;99;RP1;5933;01/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100094;99;RP1;5933;01/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100093;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100092;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100091;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100090;99;RP1;5933;01/12/2025;consumidor final;750,00;Normal;;;Não;Não;
100089;99;RP1;5933;01/12/2025;consumidor final;310,00;Normal;;;Não;Não;
100088;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100087;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100086;99;RP1;5933;01/12/2025;consumidor final;235,00;Normal;;;Não;Não;
100085;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100084;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100083;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100082;99;RP1;5933;01/12/2025;consumidor final;480,00;Normal;;;Não;Não;
100081;99;RP1;5933;01/12/2025;consumidor final;680,00;Normal;;;Não;Não;
100080;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100079;99;RP1;5933;01/12/2025;consumidor final;395,00;Normal;;;Não;Não;
100078;99;RP1;5933;01/12/2025;consumidor final;340,00;Normal;;;Não;Não;
100077;99;RP1;5933;01/12/2025;consumidor final;365,00;Normal;;;Não;Não;
100076;99;RP1;5933;01/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100075;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100074;99;RP1;5933;01/12/2025;consumidor final;365,00;Normal;;;Não;Não;
100073;99;RP1;5933;01/12/2025;consumidor final;235,00;Normal;;;Não;Não;
100072;99;RP1;5933;01/12/2025;consumidor final;545,00;Normal;;;Não;Não;
100071;99;RP1;5933;01/12/2025;consumidor final;750,00;Normal;;;Não;Não;
100070;99;RP1;5933;01/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100069;99;RP1;5933;01/12/2025;consumidor final;400,00;Normal;;;Não;Não;
100068;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099140;99;RP1;5933;01/12/2025;consumidor final;385,00;Normal;;;Não;Não;
099139;99;RP1;5933;01/12/2025;consumidor final;280,00;Normal;;;Não;Não;
099138;99;RP1;5933;01/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099137;99;RP1;5933;01/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099136;99;RP1;5933;01/12/2025;consumidor final;310,00;Normal;;;Não;Não;
099135;99;RP1;5933;01/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099134;99;RP1;5933;01/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099133;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099132;99;RP1;5933;01/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099131;99;RP1;5933;01/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099130;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099129;99;RP1;5933;01/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099128;99;RP1;5933;01/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099127;99;RP1;5933;01/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099126;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099125;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099124;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099123;99;RP1;5933;01/12/2025;consumidor final;750,00;Normal;;;Não;Não;
099122;99;RP1;5933;01/12/2025;consumidor final;310,00;Normal;;;Não;Não;
099121;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099120;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099119;99;RP1;5933;01/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099118;99;RP1;5933;01/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099117;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099116;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099115;99;RP1;5933;01/12/2025;consumidor final;480,00;Normal;;;Não;Não;
099114;99;RP1;5933;01/12/2025;consumidor final;680,00;Normal;;;Não;Não;
099113;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099112;99;RP1;5933;01/12/2025;consumidor final;395,00;Normal;Série do RPS inválida.;;Não;Não;
099111;99;RP1;5933;01/12/2025;consumidor final;340,00;Normal;;;Não;Não;
099110;99;RP1;5933;01/12/2025;consumidor final;365,00;Normal;;;Não;Não;
099109;99;RP1;5933;01/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099108;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099107;99;RP1;5933;01/12/2025;consumidor final;365,00;Normal;;;Não;Não;
099106;99;RP1;5933;01/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099105;99;RP1;5933;01/12/2025;consumidor final;545,00;Normal;;;Não;Não;
099104;99;RP1;5933;01/12/2025;consumidor final;750,00;Normal;;;Não;Não;
099103;99;RP1;5933;01/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099102;99;RP1;5933;01/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099101;99;RP1;5933;01/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099100;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099099;99;RP1;5933;30/11/2025;consumidor final;180,00;Normal;;;Não;Não;
099098;99;RP1;5933;30/11/2025;consumidor final;235,00;Normal;;;Não;Não;
099097;99;RP1;5933;30/11/2025;consumidor final;1.150,00;Normal;;;Não;Não;
099096;99;RP1;5933;30/11/2025;consumidor final;400,00;Normal;;;Não;Não;
099095;99;RP1;5933;30/11/2025;consumidor final;280,00;Normal;;;Não;Não;
099094;99;RP1;5933;30/11/2025;consumidor final;230,00;Normal;;;Não;Não;
099093;99;RP1;5933;30/11/2025;consumidor final;155,00;Normal;;;Não;Não;
099092;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099091;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099090;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099089;99;RP1;5933;30/11/2025;consumidor final;530,00;Normal;;;Não;Não;
099088;99;RP1;5933;30/11/2025;consumidor final;310,00;Normal;;;Não;Não;
099087;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099086;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099085;99;RP1;5933;30/11/2025;consumidor final;305,00;Normal;;;Não;Não;
099084;99;RP1;5933;30/11/2025;consumidor final;155,00;Normal;;;Não;Não;
099083;99;RP1;5933;30/11/2025;consumidor final;210,00;Normal;;;Não;Não;
099082;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099081;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099080;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099079;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099078;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099077;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099076;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099075;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099074;99;RP1;5933;30/11/2025;consumidor final;680,00;Normal;;;Não;Não;
099073;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099072;99;RP1;5933;30/11/2025;consumidor final;530,00;Normal;;;Não;Não;
099071;99;RP1;5933;30/11/2025;consumidor final;365,00;Normal;;;Não;Não;
099070;99;RP1;5933;30/11/2025;consumidor final;305,00;Normal;;;Não;Não;
099069;99;RP1;5933;30/11/2025;consumidor final;340,00;Normal;;;Não;Não;
099068;99;RP1;5933;30/11/2025;consumidor final;230,00;Normal;;;Não;Não;
099067;99;RP1;5933;30/11/2025;consumidor final;530,00;Normal;;;Não;Não;
099066;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099065;99;RP1;5933;30/11/2025;consumidor final;480,00;Normal;;;Não;Não;
099064;99;RP1;5933;30/11/2025;consumidor final;530,00;Normal;;;Não;Não;
099063;99;RP1;5933;30/11/2025;consumidor final;540,00;Normal;;;Não;Não;
099062;99;RP1;5933;30/11/2025;consumidor final;305,00;Normal;;;Não;Não;
099061;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099060;99;RP1;5933;30/11/2025;consumidor final;210,00;Normal;;;Não;Não;
099059;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099058;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099057;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099056;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099055;99;RP1;5933;30/11/2025;consumidor final;420,00;Normal;;;Não;Não;
099054;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099053;99;RP1;5933;30/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099052;99;RP1;5933;30/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099051;99;RP1;5933;30/11/2025;consumidor final;235,00;Normal;;;Não;Não;
099050;99;RP1;5933;30/11/2025;consumidor final;705,00;Normal;;;Não;Não;
099049;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099048;99;RP1;5933;30/11/2025;consumidor final;275,00;Normal;;;Não;Não;
099047;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099046;99;RP1;5933;30/11/2025;consumidor final;275,00;Normal;;;Não;Não;
099045;99;RP1;5933;30/11/2025;consumidor final;400,00;Normal;;;Não;Não;
099044;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099043;99;RP1;5933;30/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099042;99;RP1;5933;30/11/2025;consumidor final;310,00;Normal;;;Não;Não;
099041;99;RP1;5933;30/11/2025;consumidor final;180,00;Normal;;;Não;Não;
099040;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099039;99;RP1;5933;30/11/2025;consumidor final;470,00;Normal;;;Não;Não;
099038;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099037;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099036;99;RP1;5933;30/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099035;99;RP1;5933;30/11/2025;consumidor final;850,00;Normal;;;Não;Não;
099034;99;RP1;5933;30/11/2025;consumidor final;230,00;Normal;;;Não;Não;
099033;99;RP1;5933;30/11/2025;consumidor final;210,00;Normal;;;Não;Não;
099032;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099031;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099030;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099029;99;RP1;5933;30/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099028;99;RP1;5933;30/11/2025;consumidor final;180,00;Normal;;;Não;Não;
099027;99;RP1;5933;30/11/2025;consumidor final;200,00;Normal;;;Não;Não;
099026;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099025;99;RP1;5933;30/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099024;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099023;99;RP1;5933;30/11/2025;consumidor final;180,00;Normal;;;Não;Não;
099022;99;RP1;5933;30/11/2025;consumidor final;400,00;Normal;;;Não;Não;
099021;99;RP1;5933;30/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099020;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099019;99;RP1;5933;30/11/2025;consumidor final;155,00;Normal;;;Não;Não;
099018;99;RP1;5933;30/11/2025;consumidor final;155,00;Normal;;;Não;Não;
099017;99;RP1;5933;30/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099016;99;RP1;5933;30/11/2025;consumidor final;300,00;Normal;;;Não;Não;
099015;99;RP1;5933;30/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099014;99;RP1;5933;29/11/2025;consumidor final;195,00;Normal;;;Não;Não;
099013;99;RP1;5933;29/11/2025;consumidor final;180,00;Normal;;;Não;Não;
099012;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099011;99;RP1;5933;29/11/2025;consumidor final;181,00;Normal;;;Não;Não;
099010;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099009;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
099008;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099007;99;RP1;5933;29/11/2025;consumidor final;545,00;Normal;;;Não;Não;
099006;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099005;99;RP1;5933;29/11/2025;consumidor final;121,00;Normal;;;Não;Não;
099004;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
099003;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
099002;99;RP1;5933;29/11/2025;consumidor final;155,00;Normal;;;Não;Não;
099001;99;RP1;5933;29/11/2025;consumidor final;400,00;Normal;;;Não;Não;
099000;99;RP1;5933;29/11/2025;consumidor final;230,00;Normal;;;Não;Não;
098999;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098998;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098997;99;RP1;5933;29/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098996;99;RP1;5933;29/11/2025;consumidor final;395,00;Normal;;;Não;Não;
098995;99;RP1;5933;29/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098994;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098993;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098992;99;RP1;5933;29/11/2025;consumidor final;310,00;Normal;;;Não;Não;
098991;99;RP1;5933;29/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098990;99;RP1;5933;29/11/2025;consumidor final;270,00;Normal;;;Não;Não;
098989;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098988;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098987;99;RP1;5933;29/11/2025;consumidor final;640,00;Normal;;;Não;Não;
098986;99;RP1;5933;29/11/2025;consumidor final;585,00;Normal;;;Não;Não;
098985;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098984;99;RP1;5933;29/11/2025;consumidor final;340,00;Normal;;;Não;Não;
098983;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098982;99;RP1;5933;29/11/2025;consumidor final;315,00;Normal;;;Não;Não;
098981;99;RP1;5933;29/11/2025;consumidor final;155,00;Normal;Série do RPS inválida.;;Não;Não;
098980;99;RP1;5933;29/11/2025;consumidor final;275,00;Normal;;;Não;Não;
098979;99;RP1;5933;29/11/2025;consumidor final;340,00;Normal;;;Não;Não;
098978;99;RP1;5933;29/11/2025;consumidor final;1.450,00;Normal;;;Não;Não;
098977;99;RP1;5933;29/11/2025;consumidor final;750,00;Normal;;;Não;Não;
098976;99;RP1;5933;29/11/2025;consumidor final;365,00;Normal;;;Não;Não;
098975;99;RP1;5933;29/11/2025;consumidor final;480,00;Normal;;;Não;Não;
098974;99;RP1;5933;29/11/2025;consumidor final;355,00;Normal;;;Não;Não;
098973;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098972;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098971;99;RP1;5933;29/11/2025;consumidor final;310,00;Normal;;;Não;Não;
098970;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098969;99;RP1;5933;29/11/2025;consumidor final;280,00;Normal;;;Não;Não;
098968;99;RP1;5933;29/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098967;99;RP1;5933;29/11/2025;consumidor final;280,00;Normal;;;Não;Não;
098966;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098965;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098964;99;RP1;5933;29/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098963;99;RP1;5933;29/11/2025;consumidor final;310,00;Normal;;;Não;Não;
098962;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098961;99;RP1;5933;29/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098960;99;RP1;5933;29/11/2025;consumidor final;315,00;Normal;;;Não;Não;
098959;99;RP1;5933;29/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098958;99;RP1;5933;29/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098957;99;RP1;5933;29/11/2025;consumidor final;280,00;Normal;;;Não;Não;
098956;99;RP1;5933;29/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098955;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098954;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098953;99;RP1;5933;29/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098952;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098951;99;RP1;5933;29/11/2025;consumidor final;235,00;Normal;;;Não;Não;
098950;99;RP1;5933;29/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098949;99;RP1;5933;29/11/2025;consumidor final;330,00;Normal;;;Não;Não;
098948;99;RP1;5933;29/11/2025;consumidor final;263,00;Normal;;;Não;Não;
098947;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098946;99;RP1;5933;29/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098945;99;RP1;5933;29/11/2025;consumidor final;470,00;Normal;;;Não;Não;
098944;99;RP1;5933;29/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098943;99;RP1;5933;29/11/2025;consumidor final;470,00;Normal;;;Não;Não;
098942;99;RP1;5933;29/11/2025;consumidor final;365,00;Normal;;;Não;Não;
098941;99;RP1;5933;29/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098940;99;RP1;5933;29/11/2025;consumidor final;270,00;Normal;;;Não;Não;
098939;99;RP1;5933;29/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098938;99;RP1;5933;29/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098937;99;RP1;5933;28/11/2025;consumidor final;230,00;Normal;;;Não;Não;
098936;99;RP1;5933;28/11/2025;consumidor final;1.150,00;Normal;;;Não;Não;
098935;99;RP1;5933;28/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098934;99;RP1;5933;28/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098933;99;RP1;5933;28/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098932;99;RP1;5933;28/11/2025;consumidor final;230,00;Normal;;;Não;Não;
098931;99;RP1;5933;28/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098930;99;RP1;5933;28/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098929;99;RP1;5933;28/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098928;99;RP1;5933;28/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098927;99;RP1;5933;28/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098926;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098925;99;RP1;5933;28/11/2025;consumidor final;400,00;Normal;;;Não;Não;
098924;99;RP1;5933;28/11/2025;consumidor final;221,00;Normal;;;Não;Não;
098923;99;RP1;5933;28/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098922;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098921;99;RP1;5933;28/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098920;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098919;99;RP1;5933;28/11/2025;consumidor final;400,00;Normal;;;Não;Não;
098918;99;RP1;5933;28/11/2025;consumidor final;1.450,00;Normal;;;Não;Não;
098917;99;RP1;5933;28/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098916;99;RP1;5933;28/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098915;99;RP1;5933;28/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098914;99;RP1;5933;28/11/2025;consumidor final;230,00;Normal;;;Não;Não;
098913;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098912;99;RP1;5933;28/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098911;99;RP1;5933;28/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098910;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098909;99;RP1;5933;28/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098908;99;RP1;5933;28/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098907;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098906;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098905;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098904;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098903;99;RP1;5933;28/11/2025;consumidor final;395,00;Normal;;;Não;Não;
098902;99;RP1;5933;28/11/2025;consumidor final;305,00;Normal;;;Não;Não;
098901;99;RP1;5933;28/11/2025;consumidor final;280,00;Normal;;;Não;Não;
098900;99;RP1;5933;28/11/2025;consumidor final;300,00;Normal;;;Não;Não;
098899;99;RP1;5933;28/11/2025;consumidor final;365,00;Normal;;;Não;Não;
098898;99;RP1;5933;28/11/2025;consumidor final;470,00;Normal;;;Não;Não;
098897;99;RP1;5933;28/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098896;99;RP1;5933;28/11/2025;consumidor final;400,00;Normal;;;Não;Não;
098895;99;RP1;5933;28/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098894;99;RP1;5933;28/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098893;99;RP1;5933;28/11/2025;consumidor final;176,00;Normal;;;Não;Não;
098892;99;RP1;5933;28/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098891;99;RP1;5933;28/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098890;99;RP1;5933;27/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098889;99;RP1;5933;27/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098888;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098887;99;RP1;5933;27/11/2025;consumidor final;275,00;Normal;;;Não;Não;
